"","year","minwage","new pay gap","new disp inc gap ft","new disp inc gap","new abs poverty rate","relative poverty line","new relative poverty rate","new in-work poverty rate","new social tax","social tax change","new income tax","income tax change","total tax change","new subsistence benefits","subsistence benefit change","new all benefits","total benefits change","other benefits change"
"105",2020,689,21.0070988642604,10.3657540026464,15.0881673050146,0.42,605.847,17.14,6.83,365996865.3722,0.805590193843443,159317728.9912,1.03272939598297,0.874369134503453,3152075.4848,-0.876726720975611,269925820.9414,-0.0103277186038611,-2.03693204525734e-07
"106",2020,690,20.9639992397227,10.3622144167283,15.0868409806682,0.42,605.847,17.13,6.8,366033782.402,0.815758157914416,159338804.3714,1.0460945324191,0.88550521912039,3151909.52,-0.881945813698621,269925654.9766,-0.0103891975905839,-2.03693204525734e-07
"107",2020,691,20.9508658377675,10.3587070083868,15.0855453971004,0.42,605.8815,17.14,6.81,366071873.2456,0.826249422549097,159359885.4137,1.05946325952542,0.896867794469927,3151745.284,-0.887110540872442,269925490.7406,-0.010450036171207,-2.03693204525734e-07
"108",2020,692,20.9443345226373,10.3552286086504,15.084278618481,0.42,606.021,17.14,6.8,366109890.5235,0.836720425169233,159381269.7072,1.07302429602895,0.908274475542299,3151579.3192,-0.892329633595452,269925324.7758,-0.0105115151579298,-2.03693204525734e-07
"109",2020,693,20.9412604337385,10.3517410593753,15.0830083231809,0.42,606.466153846154,17.16,6.8,366147456.2794,0.847067066227837,159402536.3268,1.08651070860097,0.919571855868156,3151413.3544,-0.897548726318462,269925158.811,-0.0105729941446526,-2.03693204525734e-07
"110",2020,694,20.9251792723744,10.3482253275287,15.0817208906309,0.42,606.466153846154,17.16,6.8,366185705.8181,0.857602039852182,159423860.2352,1.1000334513659,0.931011541644764,3151249.1184,-0.902713453492254,269924994.575,-0.0106338327252615,-2.03693204525734e-07
"111",2020,695,20.9063853910326,10.3447391381218,15.0804555222398,0.42,606.466153846154,17.16,6.8,366223472.9708,0.868004151121625,159445503.536,1.11375873961106,0.942419928316511,3151083.1536,-0.907932546215278,269924828.6102,-0.0106953117119843,-2.03693204525734e-07
"112",2020,696,20.9000355619341,10.3412006469267,15.0791586055214,0.42,606.5835,17.16,6.8,366261194.7913,0.878393776657944,159466965.1091,1.12736878364792,0.953784713450389,3150917.1888,-0.913151638938288,269924662.6454,-0.0107567906987214,-2.03693204525734e-07
"113",2020,697,20.8823742038214,10.3376006493519,15.0778219043363,0.42,606.7245,17.18,6.8,366299787.5678,0.889023287400718,159488691.173,1.14114655683579,0.965367534559036,3150752.9528,-0.918316366112094,269924498.4094,-0.0108176292793303,-2.03693204525734e-07
"114",2020,698,20.8850620959036,10.3339811327931,15.076476326073,0.42,606.8655,17.2,6.81,366337965.2285,0.89953846384951,159510255.7303,1.1548219092026,0.976839628835734,3150586.988,-0.923535458835104,269924332.4446,-0.0108791082660531,-2.03693204525734e-07
"115",2020,699,20.8847619510443,10.3303680628804,15.0751361057215,0.42,607.388,17.2,6.81,366376234.3567,0.910078832960266,159532138.5259,1.168699075167,0.988390397519197,3150421.0232,-0.928754551558129,269924166.4798,-0.0109405872527759,-2.03693204525734e-07
"116",2020,700,20.8850270318517,10.3267818058608,15.0738195088773,0.42,607.938,17.22,6.82,366415205.3449,0.920812513594228,159553946.4631,1.18252876902319,1.00006156718055,3150256.7872,-0.933919278731921,269924002.2438,-0.011001425833399,-2.03693204525734e-07
"117",2020,701,20.8793014125821,10.3232013545876,15.072507455789,0.42,607.938,17.22,6.82,366453579.2658,0.931381745493084,159575717.0267,1.19633476208449,1.01161090732064,3150090.8224,-0.939138371454945,269923836.279,-0.0110629048201218,-2.03693204525734e-07
"118",2020,702,20.8851247895573,10.3195398650093,15.0711408881423,0.42,607.938,17.22,6.82,366492703.7479,0.942157702563421,159597862.101,1.21037825437737,1.02337629117885,3149924.8576,-0.944357464177955,269923670.3142,-0.0111243838068447,-2.03693204525734e-07
"119",2020,703,20.8814194322782,10.315832380679,15.0697456084,0.42,608.263333333333,17.28,6.81,366532231.4753,0.953044724465983,159619854.0799,1.22432465988513,1.03518971046881,3149758.8928,-0.949576556900951,269923504.3494,-0.0111858627935675,-2.03693204525734e-07
"120",2020,704,20.8768978734333,10.3120702043749,15.0683155054521,0.42,608.263333333333,17.28,6.81,366570975.1886,0.963715807349516,159642135.6486,1.23845471129398,1.04690818714747,3149594.6568,-0.954741284074771,269923340.1134,-0.0112467013741906,-2.03693204525734e-07
"121",2020,705,20.8697290474691,10.3082896079092,15.0668744834041,0.42,608.4768,17.28,6.81,366610433.2919,0.974583652862464,159664270.7967,1.25249190880041,1.05873572905205,3149428.692,-0.959960376797795,269923174.1486,-0.0113081803609134,-2.03693204525734e-07
"122",2020,706,20.8642850387038,10.3045334844806,15.0654494746243,0.42,608.4768,17.28,6.81,366649353.8805,0.985303452062197,159686656.8288,1.26668820658679,1.07050823024133,3149262.7272,-0.965179469520791,269923008.1838,-0.0113696593476362,-2.03693204525734e-07
"123",2020,707,20.864288418941,10.3007433968843,15.0640070696339,0.42,608.4768,17.28,6.81,366688400.3745,0.996057929067518,159708931.2287,1.2808137118385,1.08228347226446,3149098.4912,-0.970344196694612,269922843.9478,-0.0114304979282451,-2.03693204525734e-07
"124",2020,708,20.8582913734302,10.2969101837583,15.0625375853399,0.42,608.4768,17.28,6.81,366728146.8911,1.00700521152564,159731222.4051,1.2949498560542,1.09419635877302,3148932.5264,-0.975563289417622,269922677.983,-0.0114919769149679,-2.03693204525734e-07
"125",2020,709,20.8735774233005,10.2930587067064,15.0610585780178,0.42,608.4768,17.28,6.81,366767428.0148,1.01782431199534,159753855.8522,1.30930305422388,1.1060856025456,3148766.5616,-0.980782382140617,269922512.0182,-0.0115534559016908,-2.03693204525734e-07
"126",2020,710,20.8198120236841,10.2892105987727,15.0595857082056,0.42,608.4768,17.28,6.81,366807543.2757,1.0288731567626,159776378.9588,1.3235862790017,1.11811383452883,3148602.3256,-0.985947109314438,269922347.7822,-0.0116142944823139,-2.03693204525734e-07
"127",2020,711,20.8194612820408,10.2853318801436,15.0580981792753,0.42,608.5845,17.3,6.83,366847176.6814,1.03978928537182,159799179.5698,1.33804548561865,1.13010282572519,3148436.3608,-0.991166202037462,269922181.8174,-0.0116757734690225,-2.03693204525734e-07
"128",2020,712,20.8216718216516,10.2814739413315,15.0566297891901,0.42,608.706,17.31,6.83,366887036.7004,1.05076782950869,159821966.8156,1.35249621657729,1.1421327662266,3148270.396,-0.996385294760458,269922015.8526,-0.0117372524557453,-2.03693204525734e-07
"129",2020,713,20.8184808433389,10.2776385580049,15.0551861369167,0.42,608.826,17.31,6.83,366927750.3816,1.06198149566443,159845105.2724,1.3671696710592,1.15439407441744,3148106.16,-1.00155002193428,269921851.6166,-0.0117980910363684,-2.03693204525734e-07
"130",2020,714,20.8116572837782,10.2737827024765,15.0537279850912,0.42,608.9475,17.31,6.84,366967776.4964,1.07300578714701,159868088.2667,1.38174453763887,1.16649349864511,3147940.1952,-1.00676911465729,269921685.6518,-0.0118595700230912,-2.03693204525734e-07
"131",2020,715,20.8108634002051,10.2698651237954,15.0522312553302,0.42,609.069,17.31,6.84,367008990.4621,1.08435724539623,159891116.6352,1.39634817866376,1.17882973488085,3147774.2304,-1.0119882073803,269921519.687,-0.0119210490098141,-2.03693204525734e-07
"132",2020,716,20.8019849647786,10.2658588373555,15.0506803115994,0.42,609.189,17.27,6.82,367050160.141,1.09569650584423,159914529.5447,1.4111956797226,1.19123130896963,3147608.677,-1.01719436281331,269921354.1336,-0.0119823756000272,-2.03693204525734e-07
"133",2020,717,20.7774284883828,10.2617445494723,15.0490658544814,0.42,609.3105,17.28,6.82,367091257.5833,1.10701587034833,159938079.8631,1.42613031983555,1.20364539787283,3147380.7944,-1.02436058371896,269921126.251,-0.0120667910383645,-2.03693204525734e-07
"134",2020,718,20.7736404268572,10.2575843378038,15.0474383079451,0.42,609.544,17.28,6.82,367133533.0343,1.11865969080681,159962259.2002,1.44146385765124,1.2164064840819,3147152.9118,-1.03152680462459,269920898.3684,-0.012151206476716,-2.03693204525734e-07
"135",2020,719,20.7637900919419,10.2533518863074,15.0457683064706,0.42,609.856,17.32,6.83,367175435.8687,1.13020088241836,159986340.0778,1.45673495651505,1.22907711115484,3146927.4167,-1.03861794585143,269920672.8733,-0.0122347375041159,-2.03693204525734e-07
"136",2020,720,20.7581745626885,10.2490658040447,15.0440638679797,0.42,609.856,17.32,6.83,367217442.1175,1.14177055719635,160010712.1203,1.47219070014333,1.24182350794443,3146699.5341,-1.04578416675709,269920444.9907,-0.0123191529424531,-2.03693204525734e-07
"137",2020,721,20.7624211695235,10.244811107389,15.0423810080451,0.42,609.856,17.32,6.83,367260209.9744,1.15354999976546,160034923.7677,1.48754472781799,1.25468535361502,3146471.6515,-1.0529503876627,269920217.1081,-0.0124035683807762,-2.03693204525734e-07
"138",2020,722,20.7525873945091,10.2404918940937,15.0406609240379,0.42,609.9165,17.3,6.8,367302481.2652,1.16519267439061,160059440.4678,1.50309220732683,1.26751042362083,3146245.4977,-1.06006224301915,269919990.9543,-0.0124873434130137,-2.03693204525734e-07
"139",2020,723,20.7468512081334,10.2361395805583,15.0389222829604,0.42,610.038,17.3,6.8,367344910.8114,1.17687893689997,160083764.7207,1.51851764476287,1.280328927892,3146018.2738,-1.0672077497952,269919763.7304,-0.0125715148465417,-2.0369319031488e-07
"140",2020,724,20.7402105166323,10.2317916737864,15.0371882690033,0.42,610.088,17.3,6.8,367388127.8282,1.1887820904434,160108230.2058,1.53403264583213,1.29332576779301,3145790.3912,-1.07437397070085,269919535.8478,-0.0126559302848648,-2.03693204525734e-07
"141",2020,725,20.7252608301714,10.2274286145999,15.0354449865377,0.42,610.2795,17.33,6.82,367430784.5693,1.20053092866901,160133080.813,1.54979187544492,1.30628897354586,3145564.2374,-1.08148582605729,269919309.694,-0.0127397053170881,-2.03693204525734e-07
"142",2020,726,20.7280735437122,10.2230560379471,15.0337033851432,0.42,610.401,17.33,6.82,367474309.1463,1.21251879273981,160157785.5213,1.56545858199596,1.31939081039749,3145336.3548,-1.08865204696293,269919081.8114,-0.0128241207554396,-2.03693204525734e-07
"143",2020,727,20.7210357926676,10.2186684688228,15.0319520077201,0.42,610.521,17.34,6.82,367517212.632,1.224335591206,160182769.5118,1.58130239779348,1.33242701081394,3145109.1309,-1.09579755373898,269918854.5875,-0.0129082921889818,-2.03693204525734e-07
"144",2020,728,20.7101955010985,10.2141893744477,15.0301377525123,0.42,610.633043478261,17.34,6.82,367561276.145,1.23647189305511,160207637.0153,1.59707234234253,1.34566359871356,3144882.9771,-1.10290940909542,269918628.4337,-0.0129920672211767,-2.03693204525734e-07
"145",2020,729,20.7102549476952,10.2097968906177,15.0283903238891,0.42,610.633043478261,17.34,6.82,367605087.3793,1.24853871042045,160232745.846,1.6129953266433,1.35889808363399,3144655.0945,-1.11007563000106,269918400.5511,-0.013076482659514,-2.03693204525734e-07
"146",2020,730,20.7042963089186,10.205276634162,15.0265527252182,0.42,610.633043478261,17.33,6.81,367648260.3268,1.26042972606812,160257705.7277,1.62882385363474,1.37198139834986,3144427.8706,-1.11722113677709,269918173.3272,-0.013160654093042,-2.03693204525734e-07
"147",2020,731,20.6965600531334,10.201327742849,15.0251198499982,0.42,610.633043478261,17.3,6.78,367691568.1444,1.27235788864606,160282679.066,1.64466091424663,1.38509319573583,3144201.7168,-1.12433299213353,269917947.1734,-0.0132444291252796,-2.03693204525734e-07
"148",2020,732,20.6467496582248,10.1967315071591,15.023257435743,0.42,610.633043478261,17.3,6.78,367736251.3193,1.28466486240373,160308460.6669,1.66101054164601,1.39862430620049,3143973.8342,-1.13149921303918,269917719.2908,-0.0133288445636168,-2.03693204525734e-07
"149",2020,733,20.6460691140434,10.192111890291,15.0213979644077,0.42,610.633043478261,17.3,6.78,367781027.9707,1.2969975821572,160334286.7016,1.67738834712777,1.4121818991095,3143745.9516,-1.13866543394484,269917491.4082,-0.0134132600019257,-2.0369319031488e-07
"150",2020,734,20.6386489445929,10.1874464505297,15.0195082605379,0.42,610.72,17.35,6.83,367826573.5971,1.30954209874844,160360420.3482,1.69396122738277,1.42594622532751,3143520.4565,-1.14575657517167,269917265.9131,-0.013496791029354,-2.03693204525734e-07
"151",2020,735,20.6325437258525,10.1827239805156,15.0175823978233,0.42,610.834285714286,17.35,6.83,367871570.7228,1.32193554318027,160386335.6447,1.71039563901468,1.43956329580293,3143292.5739,-1.15292279607729,269917038.0305,-0.0135812064677054,-2.03693204525734e-07
"152",2020,736,20.6345391721164,10.1780106024875,15.0156662845146,0.42,610.834285714286,17.35,6.83,367916745.0082,1.33437778225984,160412644.4318,1.72707958614751,1.45328994630839,3143064.6913,-1.16008901698295,269916810.1479,-0.0136656219060427,-2.03693204525734e-07
"153",2020,737,20.619587880665,10.1732671283508,15.0137353092821,0.42,610.834285714286,17.3,6.8,367962788.8439,1.34705951937747,160438843.2033,1.74369376592666,1.46716244767066,3142836.8087,-1.16725523788858,269916582.2653,-0.0137500373443658,-2.03693204525734e-07
"154",2020,738,20.6272210099355,10.1685087608387,15.0118000500273,0.42,610.834285714286,17.3,6.8,368008349.5875,1.35960819966083,160465113.6162,1.76035337772538,1.48095593955892,3142611.3136,-1.17434637911542,269916356.7702,-0.0138335683717798,-2.03693204525734e-07
"155",2020,739,20.6199770896896,10.1637216306919,15.0098469005974,0.42,610.872,17.3,6.8,368053968.1666,1.37217280942956,160491720.3689,1.77722628234601,1.49482512358509,3142383.431,-1.18151260002108,269916128.8876,-0.0139179838101171,-2.03693204525734e-07
"156",2020,740,20.6149855900453,10.1589229337686,15.0078866472529,0.42,611.248,17.32,6.8,368101528.5803,1.38527225378684,160518157.4602,1.79399159470793,1.50903461198403,3142155.5484,-1.1886788209267,269915901.005,-0.0140023992484544,-2.03693204525734e-07
"157",2020,741,20.6036197569391,10.1541169201942,15.0059297901982,0.42,611.62,17.32,6.8,368147481.4357,1.39792893243074,160544966.6258,1.81099286123708,1.52300685460604,3141929.3946,-1.19579067628317,269915674.8512,-0.0140861742806777,-2.03693204525734e-07
"158",2020,742,20.6076760730667,10.149229057661,15.0039241599887,0.42,611.996,17.33,6.78,368194465.4115,1.41086960995638,160571704.0236,1.82794861558899,1.53716331843442,3141702.1707,-1.20293618305919,269915447.6273,-0.0141703457141915,-2.03693204525734e-07
"159",2020,743,20.5781730245005,10.144315642483,15.0019028196328,0.42,612.372,17.35,6.78,368240915.0812,1.42366312490536,160598773.5958,1.84511502123804,1.55128096760214,3141474.2881,-1.21010240396484,269915219.7447,-0.014254761152543,-2.03693204525734e-07
"160",2020,744,20.577216052734,10.1393775511436,14.9998722275408,0.42,612.579,17.36,6.78,368287555.832,1.43650926883804,160625706.8573,1.86219498426608,1.5654091341429,3141248.1343,-1.21721425932128,269914993.5909,-0.0143385361847663,-2.03693204525734e-07
"161",2020,745,20.5675809591078,10.134407344525,14.9978266493085,0.42,612.7005,17.36,6.78,368335129.0772,1.44961224734291,160652747.8759,1.87934328240028,1.57973705662978,3141020.9104,-1.22435976609731,269914766.367,-0.0144227076183086,-2.03693204525734e-07
"162",2020,746,20.5572162266253,10.1293646979744,14.9957347152834,0.42,612.774782608696,17.37,6.78,368382187.6864,1.46257348095698,160680221.6265,1.89676600131199,1.594049251371,3140793.0278,-1.23152598700297,269914538.4844,-0.0145071230566316,-2.03693204525734e-07
"163",2020,747,20.5616996892248,10.1243039876544,14.9936326039667,0.42,612.879,17.37,6.78,368429437.2872,1.47558731890398,160707482.163,1.91405350863982,1.60835717880134,3140566.874,-1.23863784235941,269914312.3306,-0.0145908980888549,-2.03693204525734e-07
"164",2020,748,20.5540816268117,10.1192136849256,14.9915150234486,0.42,612.888,17.37,6.78,368477471.6928,1.48881731365051,160735018.7971,1.93151610567232,1.6228688276997,3140338.9914,-1.24580406326503,269914084.448,-0.014675313527178,-2.03693204525734e-07
"165",2020,749,20.5460293644717,10.1140997881405,14.9893836839042,0.42,613.05,17.37,6.78,368524932.5098,1.50188932634084,160762414.9148,1.94888959300238,1.63724334945147,3140111.7675,-1.25294957004108,269913857.2241,-0.0147594849607202,-2.03693204525734e-07
"166",2020,750,20.5094821115988,10.1089623367203,14.9872405234158,0.42,613.05,17.37,6.78,368573067.2129,1.51514694577392,160790151.373,1.96647891023322,1.65181262967663,3139885.6137,-1.26006142539752,269913631.0703,-0.0148432599929436,-2.03693204525734e-07
"167",2020,751,20.4514781489741,10.1039006369441,14.9851611820394,0.42,613.05,17.36,6.77,368621113.7647,1.52838028591756,160817896.6195,1.98407380064127,1.66636667009568,3139657.7311,-1.26722764630317,269913403.1877,-0.014927675431295,-2.03693204525734e-07
"168",2020,752,20.4418589214129,10.0988686167455,14.9831109417534,0.42,613.05,17.35,6.75,368669348.9618,1.54166558415868,160845969.1667,2.00187625164702,1.68101978586466,3139429.8485,-1.27439386720883,269913175.3051,-0.0150120908696039,-2.03693204525734e-07
"169",2020,753,20.4353722402249,10.0938620100797,14.9810865433039,0.42,613.05,17.35,6.75,368719685.5576,1.55552966532451,160873954.8952,2.01962364581586,1.69605975455711,3139204.3534,-1.28148500843567,269912949.81,-0.0150956218970322,-2.03693204525734e-07
